id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction,duration_minutes,hour,day_of_week,impact_class,month,is_weekend,is_peak_hour,is_non_corridor,event_cause_freq,corridor_freq,others_vehicle_issue,others_roadwork,others_water_issue,others_fire
FKID000171,unplanned,12.9664142,77.5125512,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Malai Mahadeshwara Layout, Block 9, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",,vehicle_breakdown,False,2024-02-01 00:57:55.555000+00:00,,closed,yes,2024-02-01 01:09:43.620035+00,,,starting problem,truck,FKN00GL0067,Non-corridor,Low,Electric,Starting problem,10.0,2024-02-01 01:01:22.820624+00,,1,FKUSR00135,FKUSR00001,,,,Jnanabharathi,,FKKG000129,,,,FKUSR00135,2024-02-01 01:09:43.619479+00:00,,,,,,11.80107465,0,3,Low,2,0,0,1,1783,882.0,0,0,0,0
FKID000172,unplanned,12.9758786,77.5643384,0.0,0.0,"G Narayana Kumar Road, Prestige West Woods, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",,vehicle_breakdown,False,2024-03-08 01:06:29.002000+00:00,,closed,yes,2024-03-08 01:30:59.262937+00,,,traffic normal sir,auto,FKN00GL0068,Magadi Road,High,,,,2024-03-08 01:08:11.342372+00,,1,FKUSR00027,FKUSR00001,,,,Magadi Road,,FKKG000023,,,,FKUSR00027,2024-03-08 01:30:59.262294+00:00,,,,,,24.504338233333332,1,4,Low,3,0,0,0,1783,93.0,0,0,0,0
FKID000174,unplanned,12.9124656,77.5805324,0.0,0.0,"5th Cross Road, TMC Layout, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",,tree_fall,False,2024-03-07 05:51:32.361000+00:00,,closed,yes,2024-03-08 02:19:38.00069+00,,,[location] sir 32 nd main 5 th cross 1 st phase jp nagar tree fallen on road side,,,Non-corridor,Low,,,,2024-03-07 05:52:58.23513+00,,1,FKUSR00051,FKUSR00001,,,,J.P. Nagar,,FKKG000045,,,,FKUSR00051,2024-03-08 02:19:36.479842+00:00,,,,,,1228.0686473666667,5,3,Critical,3,0,0,1,103,882.0,0,0,0,0
FKID000176,unplanned,13.0378641,77.5222897,0.0,0.0,"Mumbai Bengaluru Highway, Namma Metro Circle, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",,vehicle_breakdown,False,2024-02-01 01:56:47.544000+00:00,,closed,yes,2024-02-01 03:23:05.299599+00,,,[person],lcv,FKN00GL0071,Tumkur Road,High,,,,2024-02-01 01:58:00.101615+00,,1,FKUSR00137,FKUSR00001,,,,Peenya,,FKKG000131,,,,FKUSR00137,2024-02-01 03:23:05.299089+00:00,,,,,,86.29591815,1,3,Medium,2,0,0,0,1783,206.0,0,0,0,0
FKID000183,unplanned,13.0436683,77.6067467,0.0,0.0,"MBT Road, SNN Clermont, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",,vehicle_breakdown,False,2024-02-01 02:41:28.522000+00:00,,closed,yes,2024-02-01 03:00:18.952942+00,,,bmtc volvo bus off road due to wheel jam near lumbini garden towards veeranapalya sir,bmtc_bus,FKN00GL0076,ORR North 1,High,,,,2024-02-01 02:43:14.009527+00,,1,FKUSR00141,FKUSR00001,,,,Hebbala,,FKKG000135,,,,FKUSR00141,2024-02-01 03:00:18.952393+00:00,,,,,,18.84050655,2,3,Low,2,0,0,0,1783,72.0,0,0,0,0
FKID000184,unplanned,13.0145688,77.5835164,0.0,0.0,"Sir CV Raman Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",,vehicle_breakdown,False,2024-02-01 03:01:29.624000+00:00,,closed,no,2024-02-01 03:25:08.110116+00,,,tyre puncture,lcv,FKN00GL0077,Bellary Road 1,High,,,,2024-02-01 03:03:18.93401+00,,1,FKUSR00004,FKUSR00001,,,,Sadashivanagar,,FKKG000003,,,,FKUSR00004,2024-02-01 03:25:08.109558+00:00,,,,,,23.641425966666667,3,3,Low,2,0,0,0,1783,194.0,0,0,0,0
FKID000185,unplanned,13.0186759,77.5588615,0.0,0.0,"1st Main Road, Samvidhana Circle, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",,vehicle_breakdown,False,2024-03-08 04:17:45.450000+00:00,,closed,yes,2024-03-08 04:54:15.690887+00,,,10minutes it will be cleared sir,lcv,FKN00GL0078,Tumkur Road,High,,,,2024-03-08 04:19:48.31658+00,,1,FKUSR00142,FKUSR00001,,,,Yeshwanthpura,,FKKG000136,,,,FKUSR00142,2024-03-08 04:54:15.690380+00:00,,,,,,36.504006333333336,4,4,Medium,3,0,0,0,1783,206.0,0,0,0,0
FKID000186,unplanned,12.9494883,77.5368741,12.9495889,77.5367988,"Mysore Road, KIMCO Junction, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)","Mysore Road, KIMCO Junction, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,True,2024-03-08 04:15:18.097000+00:00,,closed,yes,2024-03-08 04:39:18.663279+00,,,,ksrtc_bus,FKN00GL0079,Mysore Road,High,,,,2024-03-08 04:16:08.555392+00,,1,FKUSR00143,FKUSR00001,,,,Byatarayanapura,,FKKG000137,,,,FKUSR00143,2024-03-08 04:38:41.066370+00:00,,,,,,23.382822833333332,4,4,Low,3,0,0,0,1783,289.0,0,0,0,0
FKID000187,unplanned,13.0229482,77.601028,0.0,0.0,"Dinnur Main Road, Mariappa Garden, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",,vehicle_breakdown,False,2024-03-08 04:24:30.158000+00:00,,closed,yes,2024-03-08 06:08:42.96725+00,,,traffic slow,others,FKN00GL0080,Non-corridor,Low,,,,2024-03-08 04:26:05.902438+00,,1,FKUSR00144,FKUSR00001,,,,R.T. Nagar,,FKKG000138,,,,FKUSR00144,2024-03-08 06:08:42.966646+00:00,,,,,,104.21347743333334,4,4,High,3,0,0,1,1783,882.0,0,0,0,0
FKID000188,unplanned,12.9928917,77.5854867,0.0,0.0,"Sankey Cross Road, Abshot Layout, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,False,2024-02-01 02:03:46.297000+00:00,,closed,no,2024-02-01 03:30:14.508735+00,,,private bus cluch fail ..vehicle stopped in side road  ..traffic moving side road,private_bus,FKN00GL0081,Bellary Road 1,High,,,,2024-02-01 02:07:22.377168+00,,1,FKUSR00145,FKUSR00001,,,,High ground,,FKKG000139,,,,FKUSR00145,2024-02-01 03:30:03.944545+00:00,,,,,,86.29412574999999,2,3,Medium,2,0,0,0,1783,194.0,0,0,0,0
FKID000189,unplanned,12.9625233,77.6415686,0.0,0.0,"Domlur Inner Ring Road, Carlton Towers, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",,vehicle_breakdown,False,2024-03-08 04:27:41.649000+00:00,,closed,yes,2024-03-08 05:38:32.810104+00,,,,private_car,FKN00GL0082,Old Airport Road,High,,,,2024-03-08 04:31:22.638221+00,,1,FKUSR00146,FKUSR00001,,,,Jeevanbheemanagar,,FKKG000140,,,,FKUSR00146,2024-03-08 05:38:32.809488+00:00,,,,,,70.8526748,4,4,Medium,3,0,0,0,1783,31.0,0,0,0,0
FKID000197,unplanned,12.9891874,77.5070709,0.0,0.0,"Magadi Main Road, Muthuraya Swamy Extension, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",,vehicle_breakdown,False,2024-03-08 04:03:17.004000+00:00,,closed,yes,2024-03-08 05:16:15.464867+00,,,wheel puncher..,heavy_vehicle,FKN00GL0087,Magadi Road,High,,,,2024-03-08 04:06:13.724768+00,,1,FKUSR00151,FKUSR00001,,,,Kamakshipalya,,FKKG000145,,,,FKUSR00151,2024-03-08 05:16:15.189498+00:00,,,,,,72.9697583,4,4,Medium,3,0,0,0,1783,93.0,0,0,0,0
FKID000199,unplanned,13.16120295,77.62691818,0.0,0.0,"Vidya Nagar Cross Road, Vidyanagar Junction, Chikkajala, Bengaluru, Karnataka. Pin-562157 (India)",,construction,False,2024-02-01 04:22:39.844000+00:00,,closed,yes,2024-02-01 05:23:27.74769+00,,,road work,,,Bellary Road 2,High,,,,2024-02-01 04:23:52.841044+00,,1,FKUSR00153,FKUSR00001,,,,Chikkajala,,FKKG000147,,,,FKUSR00153,2024-02-01 05:23:27.747063+00:00,,,,,,60.798384383333335,4,3,Medium,2,0,0,0,51,115.0,0,0,0,0
FKID000202,unplanned,12.8569988,77.5889807,0.0,0.0,"Bannerghatta Main Road, Anjanapura Upavalaya, Gottigere, Bengaluru, Karnataka. Pin-560083 (India)",,others,False,2024-02-01 05:05:45.838000+00:00,,closed,no,2024-02-01 07:05:21.282247+00,,,bmts bus offload in gottigere bus stop.starting problam,,,Bannerghata Road,High,,,,2024-02-01 05:07:03.05049+00,,1,FKUSR00155,FKUSR00001,,,,Hulimavu,,FKKG000149,,,,FKUSR00155,2024-02-01 07:05:21.281728+00:00,,,,,,119.59072880000001,5,3,High,2,0,0,0,234,37.0,1,0,0,0
FKID000203,unplanned,12.9446407,77.5969852,0.0,0.0,"Hosur Road, Wilson Manor Apartment, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",,vehicle_breakdown,False,2024-02-01 03:56:43.720000+00:00,,closed,yes,2024-02-01 05:15:42.850941+00,,,vaccum problem,bmtc_bus,FKN00GL0090,Non-corridor,Low,,,,2024-02-01 03:59:05.131769+00,,1,FKUSR00156,FKUSR00001,,,,Wilson Garden,,FKKG000150,,,,FKUSR00156,2024-02-01 05:15:42.850357+00:00,,,,,,78.98550595,3,3,Medium,2,0,0,1,1783,882.0,0,0,0,0
FKID000205,unplanned,13.0414238,77.545608,0.0,0.0,"Outer Ring Road, Sharadamba Nagar, Jalahalli Village, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",,vehicle_breakdown,False,2024-03-08 05:42:27.352000+00:00,,closed,no,2024-03-08 08:00:29.229546+00,,,,truck,FKN00GL0092,ORR North 2,High,GOODS,not gear put,10.0,2024-03-08 05:43:55.587373+00,,1,FKUSR00158,FKUSR00001,,,,Jalahalli,,FKKG000152,,,,FKUSR00158,2024-03-08 08:00:29.228983+00:00,,,,,,138.03128305,5,4,High,3,0,0,0,1783,64.0,0,0,0,0
FKID000206,unplanned,12.95983785,77.64811735,0.0,0.0,"Old Airport Road, RMZ Titanium, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",,vehicle_breakdown,False,2024-02-01 05:57:58.222000+00:00,,closed,yes,2024-02-01 06:26:20.829109+00,,,vehicle breakdown at old airport road opp [person] hotel,lcv,FKN00GL0093,Old Airport Road,High,,,,2024-02-01 05:59:57.468829+00,,1,FKUSR00159,FKUSR00001,,,,Jeevanbheemanagar,,FKKG000153,,,,FKUSR00159,2024-02-01 06:26:20.828469+00:00,,,,,,28.376774483333335,5,3,Low,2,0,0,0,1783,31.0,0,0,0,0
FKID000208,unplanned,12.9197329,77.5835635,0.0,0.0,"9th Main Road, Block 5, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",,vehicle_breakdown,False,2024-03-08 05:42:59.334000+00:00,,closed,yes,2024-03-08 07:16:02.715643+00,,,,bmtc_bus,FKN00GL0094,Non-corridor,Low,,,,2024-03-08 05:44:43.31459+00,,1,FKUSR00160,FKUSR00001,,,,Jayanagara,,FKKG000154,,,,FKUSR00160,2024-03-08 07:16:02.715079+00:00,,,,,,93.05635131666666,5,4,High,3,0,0,1,1783,882.0,0,0,0,0
FKID000214,unplanned,12.8885722,77.640446,0.0,0.0,"Hosur Road, SNN Estates, Chikka Begur Gate, Begur, Bengaluru, Karnataka. Pin-560068 (India)",,vehicle_breakdown,False,2024-02-01 06:35:40.613000+00:00,,closed,yes,2024-02-01 06:47:10.433824+00,,,traffic no problem sir,others,FKN00GL0099,Hosur Road,High,,,,2024-02-01 06:36:38.949683+00,,1,FKUSR00165,FKUSR00001,,,,Electronic City,,FKKG000159,,,,FKUSR00165,2024-02-01 06:47:10.432997+00:00,,,,,,11.49699995,6,3,Low,2,0,0,0,1783,94.0,0,0,0,0
FKID000218,unplanned,12.9679023,77.5680413,0.0,0.0,"Dr TCM Royan Road, Akkimakalamna Gudi, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",,others,False,2024-03-08 06:26:58.707000+00:00,,closed,yes,2024-03-08 09:46:52.077104+00,,,vehicle starting problem sir,,,Non-corridor,Low,,,,2024-03-08 06:29:08.555426+00,,1,FKUSR00170,FKUSR00001,,,,Chamarajpet,,FKKG000163,,,,FKUSR00170,2024-03-08 09:46:52.076509+00:00,,,,,,199.88949181666666,6,4,Critical,3,0,0,1,234,882.0,1,0,0,0
FKID000224,unplanned,12.9013118,77.6322397,0.0,0.0,"Hosur Road, Garvebavipalya Junction, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",,vehicle_breakdown,False,2024-02-01 08:30:57.503000+00:00,,closed,yes,2024-02-01 09:45:59.740102+00,,,private bus offroaded on ec flyover inbetween gb palya towords hongsandra metro staion towords bommanahalli traffic movement slow ide sir,private_bus,FKN00GL0102,Hosur Road,High,,,,2024-02-01 08:33:14.974949+00,,1,FKUSR00173,FKUSR00001,,,,Madiwala,,FKKG000166,,,,FKUSR00173,2024-02-01 09:45:59.739466+00:00,,,,,,75.03727443333334,8,3,Medium,2,0,1,0,1783,94.0,0,0,0,0
FKID000226,unplanned,13.0379483,77.6257684,0.0,0.0,"MBT Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",,others,False,2024-03-08 06:28:21.435000+00:00,,closed,no,2024-03-08 07:12:15.731555+00,,,bmtc bus is stucked at service road,,,Hennur Main Road,High,,,,2024-03-08 06:29:21.379532+00,,1,FKUSR00175,FKUSR00001,,,,K.G. Halli,,FKKG000168,,,,FKUSR00175,2024-03-08 07:12:13.898908+00:00,,,,,,43.87439846666667,6,4,Medium,3,0,0,0,234,21.0,1,0,0,0
FKID000234,unplanned,13.0176948,77.553788,0.0,0.0,"Chord Road, Aparna Elina, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,vehicle_breakdown,False,2024-02-01 20:14:54.004000+00:00,,closed,no,2024-02-01 20:37:04.488127+00,,,there is a bit of traffic congestion.,others,FKN00GL0108,Tumkur Road,High,,,,2024-02-01 20:17:32.43377+00,,1,FKUSR00183,FKUSR00001,,,,Yeshwanthpura,,FKKG000176,,,,FKUSR00183,2024-02-01 20:37:04.487625+00:00,,,,,,22.174727083333334,20,3,Low,2,0,1,0,1783,206.0,0,0,0,0
FKID000243,unplanned,12.9441328,77.5010682,12.9440998,77.501185,"Mariyappanapalya Main Road, Dhanvanthri Layout, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)","Mariyappanapalya Main Road, Dhanvanthri Layout, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",tree_fall,True,2024-03-08 07:07:56.737000+00:00,,closed,yes,2024-03-08 08:53:26.102053+00,,,,,,Non-corridor,Low,,,,2024-03-08 07:08:43.875937+00,,1,FKUSR00188,FKUSR00001,,,,Jnanabharathi,,FKKG000181,,,,FKUSR00188,2024-03-08 08:53:26.101454+00:00,,,,,,105.48940756666666,7,4,High,3,0,1,1,103,882.0,0,0,0,0
FKID000245,unplanned,12.9643404,77.5855854,0.0,0.0,"Sri Narsimha Rao Road, Town Hall Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",,vehicle_breakdown,False,2024-02-01 21:00:35.479000+00:00,,closed,yes,2024-02-01 21:58:06.234046+00,,,lgv ವಾಹನವು ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿದ್ದು ಸೂಲ್ಪ ಸಮಯದಲ್ಲಿ ಸರಿ ಮಾಡಿಕೊಂಡು ಹೋಗುತ್ತೇವೆ ಎಂದು ತಿಳಿಸಿರುತ್ತಾರೆ ಸರ್,lcv,FKN00GL0109,Mysore Road,High,,,,2024-02-01 21:05:00.907301+00,,1,FKUSR00186,FKUSR00001,,,,Halasuru Gate,,FKKG000179,,,,FKUSR00186,2024-02-01 21:58:06.233463+00:00,,,,,,57.51257438333334,21,3,Medium,2,0,0,0,1783,289.0,0,0,0,0
FKID000249,unplanned,13.0451384,77.5070153,0.0,0.0,"8th Main Road, Hesaragatta Cross Junction, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",,vehicle_breakdown,False,2024-02-01 21:11:45.068000+00:00,,closed,yes,2024-02-01 21:45:05.396251+00,,,,heavy_vehicle,FKN00GL0111,Tumkur Road,High,,,,2024-02-01 21:15:12.792292+00,,1,FKUSR00191,FKUSR00001,,,,Peenya,,FKKG000183,,,,FKUSR00191,2024-02-01 21:45:05.395725+00:00,,,,,,33.33879541666667,21,3,Medium,2,0,0,0,1783,206.0,0,0,0,0
FKID000250,unplanned,12.9474732,77.5340694,0.0,0.0,"Mysore Road, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",,vehicle_breakdown,False,2024-03-08 07:25:21.653000+00:00,,closed,yes,2024-03-08 08:04:58.21742+00,,,city incoming side bhel 2nd gate opposite mahindra showroom slow moving traffic,private_bus,FKN00GL0112,Mysore Road,High,,,,2024-03-08 07:26:46.63681+00,,1,FKUSR00192,FKUSR00001,,,,Byatarayanapura,,FKKG000184,,,,FKUSR00192,2024-03-08 08:04:58.216886+00:00,,,,,,39.6093981,7,4,Medium,3,0,1,0,1783,289.0,0,0,0,0
FKID000254,unplanned,13.0355513,77.5265219,0.0,0.0,"Mumbai Bengaluru Highway, Peenya 2nd Block, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",,vehicle_breakdown,False,2024-03-08 07:56:14.949000+00:00,,closed,yes,2024-03-08 08:06:24.007676+00,,,peenya flyover incoming car off road due to starting problem at peenya industry [location] station on flyover vehicles are one side moving towards goragontepalya.,private_car,FKN00GL0115,Tumkur Road,High,,,,2024-03-08 07:58:21.109461+00,,1,FKUSR00196,FKUSR00001,,,,Peenya,,FKKG000188,,,,FKUSR00196,2024-03-08 08:06:24.006910+00:00,,,,,,10.150965166666667,7,4,Low,3,0,1,0,1783,206.0,0,0,0,0
FKID000255,unplanned,12.92335,77.58296,12.9232517,77.5829017,"36th Cross Road, Shri Satya Sai Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)","36th Cross Road, Shri Satya Sai Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",tree_fall,True,2024-03-08 08:06:30.352000+00:00,,closed,yes,2024-03-08 09:12:50.395353+00,,,,,,Non-corridor,Low,,,,2024-03-08 08:07:00.855423+00,,1,FKUSR00197,FKUSR00001,,,,Jayanagara,,FKKG000189,,,,FKUSR00197,2024-03-08 09:12:50.394778+00:00,,,,,,66.3340463,8,4,Medium,3,0,1,1,103,882.0,0,0,0,0
FKID000256,unplanned,12.9390583,77.6946217,0.0,0.0,"Kadubeesanahalli Underpass, LGCL United Towers, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",,vehicle_breakdown,False,2024-02-01 23:19:25.609000+00:00,,closed,yes,2024-02-01 23:38:32.680077+00,,,ನಮಸ್ಕಾರ ಮೇಡಂ,bmtc_bus,FKN00GL0116,ORR East 1,High,,,,2024-02-01 23:20:08.05205+00,,1,FKUSR00198,FKUSR00001,,,,HAL Old Airport,,FKKG000190,,,,FKUSR00198,2024-02-01 23:38:32.559040+00:00,,,,,,19.115834,23,3,Low,2,0,0,0,1783,73.0,0,0,0,0
FKID000260,unplanned,13.0145576,77.5696436,13.01439,77.5696788,"CV Raman Road, Indian Institute of Science, Bengaluru, Karnataka. Pin-560012 (India)","CV Raman Road, Indian Institute of Science, Bengaluru, Karnataka. Pin-560012 (India)",others,True,2024-02-02 01:06:28.867000+00:00,,closed,yes,2024-02-02 01:49:26.609555+00,,,ಸದರಿ ವಹಿಕಲ್ ರಸ್ತೆಯಲ್ಲಿ ಬಿಟ್ಟು ಡ್ರೈವರ್ ವಾಹನ ಬಿಟ್ಟು ಹೋಗಿರಿತ್ತಾನೆ ಸರ್.,,,Non-corridor,Low,,,,2024-02-02 01:07:35.752423+00,,1,FKUSR00201,FKUSR00001,,,,Sadashivanagar,,FKKG000193,,,,FKUSR00201,2024-02-02 01:49:26.608998+00:00,,,,,,42.96236663333333,1,4,Medium,2,0,0,1,234,882.0,0,0,0,0
FKID000264,unplanned,12.9697862,77.7499252,0.0,0.0,"SH 35, HBK Layout, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",,road_conditions,False,2024-02-02 04:22:15.702000+00:00,,closed,yes,2024-02-02 22:49:22.845311+00,,,immadihalli junction,,,Non-corridor,Low,,,,2024-02-02 04:33:03.40961+00,,1,FKUSR00204,FKUSR00001,,,,Whitefield,,FKKG000196,,,,FKUSR00204,2024-02-02 22:49:22.844777+00:00,,,,,,1107.1190462833333,4,4,Critical,2,0,0,1,31,882.0,0,0,0,0
FKID000265,unplanned,12.9228111,77.7365506,0.0,0.0,"Varthur Main Road, Vahe Imperial Gardens, Gunjur, Bengaluru, Karnataka. Pin-560087 (India)",,others,False,2024-02-02 03:37:48.589000+00:00,,closed,yes,2024-02-02 05:05:07.64346+00,,,gunjur govt school road work traffic slow movement sir,,,Non-corridor,Low,,,,2024-02-02 03:39:19.147979+00,,1,FKUSR00205,FKUSR00001,,,,Whitefield,,FKKG000197,,,,FKUSR00205,2024-02-02 05:05:07.642949+00:00,,,,,,87.31756581666667,3,4,Medium,2,0,0,1,234,882.0,0,1,0,0
FKID000267,unplanned,12.96652735,77.60810502,0.0,0.0,"Richmond Road, Mother Teresa Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",,vehicle_breakdown,False,2024-03-08 08:45:13.150000+00:00,,closed,no,2024-03-08 09:51:21.31501+00,,,,lcv,FKN00GL0120,Mysore Road,High,,,,2024-03-08 08:46:59.61166+00,,1,FKUSR00207,FKUSR00001,,,,Ashok Nagar,,FKKG000199,,,,FKUSR00207,2024-03-08 09:51:21.314291+00:00,,,,,,66.13607151666666,8,4,Medium,3,0,1,0,1783,289.0,0,0,0,0
FKID000268,unplanned,12.926187,77.6772301,0.0,0.0,"Outer Ring Road, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",,vehicle_breakdown,False,2024-02-02 04:47:47.027000+00:00,,closed,no,2024-02-02 05:01:20.101803+00,,,call me [phone]. bellandur flyover towards [location].,bmtc_bus,FKN00GL0121,ORR East 1,High,,,,2024-02-02 04:48:52.428468+00,,1,FKUSR00075,FKUSR00001,,,,Bellandur,,FKKG000069,,,,FKUSR00075,2024-02-02 05:01:20.101171+00:00,,,,,,13.551236183333334,4,4,Low,2,0,0,0,1783,73.0,0,0,0,0
FKID000271,unplanned,13.029877,77.5377738,0.0,0.0,"Mumbai Bengaluru Highway, Godrej Tiara, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,vehicle_breakdown,False,2024-02-02 05:02:28.323000+00:00,,closed,yes,2024-02-02 05:33:06.130633+00,,,starting problem traffic no issues sir,others,FKN00GL0124,Tumkur Road,High,,,,2024-02-02 05:03:42.503558+00,,1,FKUSR00210,FKUSR00001,,,,Yeshwanthpura,,FKKG000202,,,,FKUSR00210,2024-02-02 05:33:06.130065+00:00,,,,,,30.63011775,5,4,Medium,2,0,0,0,1783,206.0,0,0,0,0
FKID000273,unplanned,12.8353407,77.6791817,0.0,0.0,"Hosur Road, Columbia Aaltius, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",,vehicle_breakdown,False,2024-02-02 06:42:32.042000+00:00,,closed,yes,2024-02-02 07:01:18.453951+00,,,hgv vehicle gearbox problem sir,heavy_vehicle,FKN00GL0126,Non-corridor,Low,,,,2024-02-02 06:43:48.10698+00,,1,FKUSR00212,FKUSR00001,,,,Electronic City,,FKKG000204,,,,FKUSR00212,2024-02-02 07:01:18.453224+00:00,,,,,,18.7735204,6,4,Low,2,0,0,1,1783,882.0,0,0,0,0
FKID000274,unplanned,12.9163498,77.6122067,0.0,0.0,"20th Main Road, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",,vehicle_breakdown,False,2024-02-02 06:51:47.563000+00:00,,closed,yes,2024-02-02 08:08:51.697275+00,,,slow traffic movement from 29th main road towards 16th main of [person].,lcv,FKN00GL0127,Non-corridor,Low,,,,2024-02-02 06:53:01.830686+00,,1,FKUSR00213,FKUSR00001,,,,Mico Layout,,FKKG000205,,,,FKUSR00213,2024-02-02 08:08:51.696766+00:00,,,,,,77.0688961,6,4,Medium,2,0,0,1,1783,882.0,0,0,0,0
FKID000283,unplanned,12.9616717,77.6308433,0.0,0.0,"Old Airport Road, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",,water_logging,False,2024-03-08 09:08:49.430000+00:00,,closed,yes,2024-03-08 22:49:42.162752+00,,,,,,Non-corridor,Low,,,,2024-03-08 09:09:17.025837+00,,1,FKUSR00219,FKUSR00001,,,,Halasur,,FKKG000211,,,,FKUSR00219,2024-03-08 22:49:42.162172+00:00,,,,,,820.8788695333334,9,4,Critical,3,0,1,1,100,882.0,0,0,0,0
FKID000294,unplanned,12.9827733,77.5622665,0.0,0.0,"3rd Main Road, Block 4N, Ramachandrapuram, Bengaluru, Karnataka. Pin-560021 (India)",,others,False,2024-02-02 10:56:03.633000+00:00,,closed,yes,2024-02-02 11:21:25.691347+00,,,fire accident,,,Non-corridor,Low,,,,2024-02-02 10:56:04.302411+00,,1,FKUSR00226,FKUSR00001,,,,Sheshadripuram,,FKKG000218,,,,FKUSR00226,2024-02-02 11:21:25.690763+00:00,,,,,,25.367629383333334,10,4,Low,2,0,1,1,234,882.0,0,0,0,1
FKID000299,unplanned,12.9520875,77.5407653,0.0,0.0,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",,vehicle_breakdown,False,2024-03-08 18:19:44.590000+00:00,,closed,no,2024-03-08 18:35:30.906494+00,,,good morning sir out going side near [person] temple vehicle break down sir traffic normal ide sir,heavy_vehicle,FKN00GL0138,Mysore Road,High,,,,2024-03-08 18:23:05.457771+00,,1,FKUSR00228,FKUSR00228,,,,Byatarayanapura,,FKKG000220,,,,FKUSR00228,2024-03-08 18:35:30.905980+00:00,,,,,,15.771932999999999,18,4,Low,3,0,1,0,1783,289.0,0,0,0,0
FKID000301,unplanned,12.9595784,77.6492766,0.0,0.0,"Old Airport Road, Manipal Hospital Junction, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",,accident,False,2024-02-02 19:05:48.642000+00:00,,closed,yes,2024-02-02 19:41:46.03235+00,,,self and small accindent tata ace [person] breaked near [location] to towards city traffic slow moving sir 🙏,,,Old Airport Road,High,,,,2024-02-02 19:08:27.258067+00,,1,FKUSR00230,FKUSR00001,,,,Jeevanbheemanagar,,FKKG000222,,,,FKUSR00230,2024-02-02 19:41:46.031809+00:00,,,,,,35.956496816666665,19,4,Medium,2,0,1,0,87,31.0,0,0,0,0
